"SERIESCODE","INDUSTRY_TITLE","WORKER_TYPE","AREATYPE","AREA","AREANAME","YEAR","JAN","FEB","MAR","APR","MAY","JUN","JUL","AUG","SEP","OCT","NOV","DEC","ANNUAL"  
"30000000","Manufacturing","All Workers","01","000036","New York State",2017,38.6,38.3,37.9,38.4,38.7,38.8,38.3,38.5,39.1,39.3,39.4,39.2,38.7                                                                                                
"30000000","Manufacturing","All Workers","01","000036","New York State",2018,38.8,38.6,38.9,39.4,39.2,39.3,39.2,39.1,38.8,38.8,39.1,39.5,39.1                                                                                                
"30000000","Manufacturing","All Workers","01","000036","New York State",2019,38,38,38.3,38.6,38.6,39.1,38.9,39.4,39.6,39,39.1,40,38.9                                                                                                        
"30000000","Manufacturing","All Workers","01","000036","New York State",2020,39.3,,,,,,,,,,,,                                                                                                                                                
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2007,34.6,34.5,35,34.9,35.1,35.4,35,34.7,35.3,35,34.9,35.4,35                                                                                 
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2008,34.3,34.5,34.7,34.3,34.4,34.8,34.3,34.2,34.1,33.9,34.1,33.9,34.3                                                                         
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2009,33.4,33.7,33.7,33.6,33.9,33.8,34,34.2,34.1,33.9,34.3,34.3,33.9                                                                           
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2010,33.7,33.9,34.4,34.4,34.8,34.5,34.7,34.8,34.3,34.4,34.5,34.6,34.4                                                                         
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2011,33.8,33.8,34,34.3,34.5,34.9,34.8,34.9,35.2,35.1,34.9,35.5,34.7                                                                           
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2012,34.9,34.6,34.6,34.6,34.8,34.9,35.1,35,35.2,34.4,34.8,35.3,34.9                                                                           
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2013,34.2,34.3,34.6,34.6,34.7,35,34.8,34.8,34.6,34.2,34.2,34.5,34.5                                                                           
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2014,33.7,33.8,34.2,34.2,34.2,34.4,34.5,34.5,34.6,34.2,34.5,34.6,34.3                                                                         
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2015,34,34.2,34.2,34,34.1,33.9,34.1,34.4,34.6,34.1,34.5,34,34.2                                                                               
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2016,33.3,33.3,33.1,33.3,33.6,33.5,33.8,34,34.1,33.9,33.7,34.3,33.7                                                                           
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2017,33.3,32.9,32.9,33.4,33.2,33.3,33.6,33.5,33.7,33.5,33.7,33.9,33.4                                                                         
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2018,32.8,32.8,32.8,33.3,33.2,33.5,33.7,33.4,33.6,33.1,33.2,33.7,33.3                                                                         
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2019,32.6,32.5,32.3,32.6,32.5,32.8,32.7,32.8,33.2,32.5,32.4,33,32.7                                                                           
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2020,32,,,,,,,,,,,,                                                                                                                           
"50000000","Information","All Workers","01","000036","New York State",2007,32,32.3,32.7,32.7,32.5,32.7,33.8,33.2,34.1,33.5,33.7,34.4,33.1                                                                                                    
"50000000","Information","All Workers","01","000036","New York State",2008,33.7,33.9,34.5,33.9,34.1,34.5,34.6,34.6,34.6,34.6,35,33.9,34.3                                                                                                    
"50000000","Information","All Workers","01","000036","New York State",2009,33.7,34.8,34.2,33.9,33.9,33.9,33.8,34.7,33.9,33.8,34.8,32.7,34                                                                                                    
"50000000","Information","All Workers","01","000036","New York State",2010,32.7,32.9,32.9,33.3,33.6,33.3,33.3,34.5,33.9,33.7,34,34,33.5                                                                                                      
"50000000","Information","All Workers","01","000036","New York State",2011,34.4,34.4,34.2,34.6,35.3,34.9,34.9,34.9,35,35.3,35.3,35,34.9                                                                                                      
"50000000","Information","All Workers","01","000036","New York State",2012,35.7,34.9,35,35.3,34.8,34.5,35.4,35,35.5,35.1,35.5,35.9,35.2                                                                                                      
"50000000","Information","All Workers","01","000036","New York State",2013,35.3,35.1,34.9,35.2,34.8,35.8,34.9,35,35.3,34.9,34.8,35,35.1                                                                                                      
"50000000","Information","All Workers","01","000036","New York State",2014,34.3,34.4,34.5,34.1,34.3,34.9,34.1,34.5,34.4,34.3,35,34.3,34.4                                                                                                    
"50000000","Information","All Workers","01","000036","New York State",2015,35,35.3,35,34.6,34.6,34.6,35.1,35.8,35,35.3,35.9,34.9,35.1                                                                                                        
"50000000","Information","All Workers","01","000036","New York State",2016,35.2,34.6,34.9,34.8,35.3,34.4,34.6,34.7,35.1,35.4,35.4,35.1,35                                                                                                    
"50000000","Information","All Workers","01","000036","New York State",2017,35.8,35.7,35.3,35.5,35.2,35.1,35.3,34.9,35.3,36.4,35.4,35.7,35.5                                                                                                  
"50000000","Information","All Workers","01","000036","New York State",2018,35.2,35.7,35.4,35.9,35.2,35.2,35.9,35.2,36.2,34.9,34.9,36,35.5                                                                                                    
"50000000","Information","All Workers","01","000036","New York State",2019,34.7,34.9,35.1,34.9,34.4,35.7,34,34.4,35.6,34.2,34.6,35.3,34.8                                                                                                    
"50000000","Information","All Workers","01","000036","New York State",2020,34.4,,,,,,,,,,,,                                                                                                                                                  
"55000000","Financial Activities","All Workers","01","000036","New York State",2007,36.4,36.3,36.2,37.1,36.2,36.5,37.2,37,37.6,37.1,37.3,37.3,36.8                                                                                           
"55000000","Financial Activities","All Workers","01","000036","New York State",2008,36.8,36.9,37,36.8,37.1,37.2,36.9,37,36.8,36.8,37.3,36.4,36.9                                                                                             
"55000000","Financial Activities","All Workers","01","000036","New York State",2009,36.7,37.7,37,36.5,36.4,36.6,36.6,37.2,36.8,36.9,36.9,36.4,36.8                                                                                           
"55000000","Financial Activities","All Workers","01","000036","New York State",2010,36.6,37,36.9,36.8,37.2,37,36.8,37.5,36.8,37.1,36.8,36.6,36.9                                                                                             
"55000000","Financial Activities","All Workers","01","000036","New York State",2011,37,36.6,36.6,36.9,37.3,37.2,37.4,37.6,37.6,37.9,37.3,37,37.2                                                                                             
"55000000","Financial Activities","All Workers","01","000036","New York State",2012,37.6,36.9,36.4,37.1,36.4,36.7,37.4,36.4,37.4,36.6,37,37.9,37                                                                                             
"55000000","Financial Activities","All Workers","01","000036","New York State",2013,36.5,36.7,36.6,36.8,36.6,38,36.8,37.1,37.8,36.7,37,37.7,37                                                                                               
"55000000","Financial Activities","All Workers","01","000036","New York State",2014,36.8,37.9,38,36.9,37,37.8,37,37,36.7,36.8,37.9,36.8,37.2                                                                                                 
"55000000","Financial Activities","All Workers","01","000036","New York State",2015,36.6,37.9,37.9,37,37.3,37.4,37.4,38.6,37.5,37.6,37.7,37.4,37.5                                                                                           
"55000000","Financial Activities","All Workers","01","000036","New York State",2016,37.3,37,36.8,36.4,37.1,36.4,36.7,36.7,35.8,37.1,36.8,36.6,36.7                                                                                           
"55000000","Financial Activities","All Workers","01","000036","New York State",2017,37.2,36.8,36.6,37.8,37.2,37.8,38.6,37.9,37.5,38.6,37.7,37.4,37.6                                                                                         
"55000000","Financial Activities","All Workers","01","000036","New York State",2018,37.3,37.3,37.2,38.2,37.4,37.5,37.9,37.4,37.9,37.4,37.2,38,37.6                                                                                           
"55000000","Financial Activities","All Workers","01","000036","New York State",2019,37.2,37.4,37.2,37,37.2,37.8,37,37.1,37.9,37,37.1,38,37.3                                                                                                 
"55000000","Financial Activities","All Workers","01","000036","New York State",2020,37.4,,,,,,,,,,,,                                                                                                                                         
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2007,34.7,35.1,34.9,35.5,34.9,35.2,35.5,34.8,35.7,35,35.1,35.9,35.2                                                                             
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2008,35.1,35.1,35.8,35.3,35.4,36,35.3,35.8,35.7,35.1,35.8,34.9,35.4                                                                             
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2009,35,35.7,35.4,34.6,34.8,34.7,34.3,34.9,34.3,34.5,35.2,34.6,34.8                                                                             
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2010,34.9,34.7,34.7,34.8,35.5,34.7,34.8,35.4,34.9,35.1,35.1,35.2,35                                                                             
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2011,35.3,35,34.8,35.1,35.4,35,35,34.9,34.8,35.5,35,35.1,35.1                                                                                   
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2012,35.4,34.8,34.9,35.6,34.8,35.2,35.8,35.3,36.4,34.9,35,35.7,35.3                                                                             
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2013,34.4,34.8,34.8,34.7,34.7,35.8,35,35,35.8,34.8,34.8,35.2,35                                                                                 
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2014,34.6,35.2,35.1,34.6,34.6,35.5,35,35.2,35,34.8,35.7,34.8,35                                                                                 
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2015,34.7,35.5,35.4,34.5,34.7,34.8,34.4,35.3,34.4,34.8,35.6,34.8,34.9                                                                           
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2016,34.6,34.5,34.6,34.7,35.3,35.1,35.3,35.5,35.2,35.7,34.9,34.9,35                                                                             
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2017,35.4,34.8,34.4,35.3,34.6,34.7,35.3,34.6,34.3,35,34.3,34.2,34.7                                                                             
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2018,33.9,34.3,34.2,35.3,34.4,34.5,35.2,34.7,35.6,34.7,34.4,35.3,34.7                                                                           
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2019,34.2,34.6,34.6,34.7,34.4,35.3,34.6,34.9,35.6,34.5,34.6,35.2,34.8                                                                           
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2020,34.4,,,,,,,,,,,,                                                                                                                           
"65000000","Education and Health Services","All Workers","01","000036","New York State",2007,32,32.2,32.7,32.7,32.6,33.1,33.1,33.2,33.4,33.1,33.4,33.3,32.9                                                                                  
"65000000","Education and Health Services","All Workers","01","000036","New York State",2008,33.4,33.3,33.3,33.2,33.4,33.6,33.4,33.7,33.4,33.3,33.6,33.3,33.4                                                                                
"65000000","Education and Health Services","All Workers","01","000036","New York State",2009,33.4,33.4,33.2,33.1,33.1,33,33.2,33.1,33.1,32.9,32.9,32.7,33.1                                                                                  
"65000000","Education and Health Services","All Workers","01","000036","New York State",2010,32.8,32.5,32.4,32.5,32.5,32.5,32.8,32.9,32.9,32.6,32.9,32.9,32.7                                                                                
"65000000","Education and Health Services","All Workers","01","000036","New York State",2011,33.1,32.8,32.8,32.9,33,32.8,33.1,32.8,32.7,32.8,32.6,32.6,32.8                                                                                  
"65000000","Education and Health Services","All Workers","01","000036","New York State",2012,32.7,32.5,32.2,32.3,32.2,32.4,32.5,32.4,32.5,32.3,32.2,32.5,32.4                                                                                
"65000000","Education and Health Services","All Workers","01","000036","New York State",2013,32.4,32.3,32.2,32.1,32.1,32.5,32.5,32.4,32.4,32.3,32.3,32.4,32.3                                                                                
"65000000","Education and Health Services","All Workers","01","000036","New York State",2014,32.3,32.2,32.3,32.1,32,32.3,32,32.1,32.1,31.9,32.1,31.7,32.1                                                                                    
"65000000","Education and Health Services","All Workers","01","000036","New York State",2015,31.8,31.8,31.8,31.8,31.9,32,32.2,32.3,32.1,31.9,32,31.9,32                                                                                      
"65000000","Education and Health Services","All Workers","01","000036","New York State",2016,32.1,31.9,31.7,31.7,31.8,31.8,32,32.1,32.2,32.1,32,32.1,32                                                                                      
"65000000","Education and Health Services","All Workers","01","000036","New York State",2017,32.3,32.1,31.7,31.8,31.9,31.9,32,32,31.8,31.9,31.8,31.8,31.9                                                                                    
"65000000","Education and Health Services","All Workers","01","000036","New York State",2018,31.6,31.4,31.4,31.4,31.3,31.3,31.4,31.6,31.5,31.2,31.3,31.5,31.4                                                                                
"65000000","Education and Health Services","All Workers","01","000036","New York State",2019,31.7,31.5,31.4,31.3,31.2,31.4,31.4,31.6,31.4,31.3,31.4,31.4,31.4                                                                                
"65000000","Education and Health Services","All Workers","01","000036","New York State",2020,31.2,,,,,,,,,,,,                                                                                                                                
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2007,27.4,27.4,27.5,27.3,28,28.2,28.5,28.7,28.2,28.3,28.4,28,28                                                                                            
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2008,27.8,28,28.1,28.3,28.4,28.6,28.8,28.7,27.9,27.9,27.8,27.6,28.2                                                                                        
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2009,26.9,27.4,27.2,27.5,28.1,27.5,28.3,28.6,27.9,28.1,28.1,28,27.8                                                                                        
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2010,27.6,27.7,27.8,28.1,28,28,28.8,28.7,27.8,28.1,28,27.6,28                                                                                              
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2011,26.9,27.2,27,27.3,27.5,28.4,29,28.8,27.6,27.7,27.5,27.5,27.7                                                                                          
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2012,26.8,26.8,27,27.4,27.7,27.7,28.1,28,27.7,27.7,27.4,27.7,27.5                                                                                          
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2013,26.9,26.9,27.1,27.1,27.4,27.7,28.2,28.6,27.8,27.8,27.7,27.7,27.6                                                                                      
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2014,27,27.4,27.6,27.9,28.2,28.1,28.4,28.5,27.8,28,28.1,28.1,27.9                                                                                          
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2015,27.7,27.9,27.8,28.3,28.6,28.3,28.7,29,28.1,28.3,28.2,28.2,28.3                                                                                        
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2016,27.2,27.7,27.8,28.1,28.3,28.4,28.7,28.9,28.5,28.4,28.2,28.1,28.2                                                                                      
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2017,27.5,27.2,27.4,28.1,28.2,28.3,28.6,28.4,28.1,28.2,27.9,28,28                                                                                          
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2018,27.1,27.6,27.4,27.4,28.1,28.1,28.4,28.2,28,28,27.6,28.1,27.8                                                                                          
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2019,26.9,27.1,27.2,27.3,27.4,27.4,27.9,27.8,27.2,27,26.8,26.6,27.2                                                                                        
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2020,26.2,,,,,,,,,,,,                                                                                                                                      
"80000000","Other Services","All Workers","01","000036","New York State",2007,29.8,29.8,29.3,30.3,29.7,29.7,30.3,30.4,30.1,29.8,29.9,30.5,30                                                                                                 
"80000000","Other Services","All Workers","01","000036","New York State",2008,30.4,30.5,30.7,30.7,30.6,30.8,30.8,30.9,30.2,29.9,30,29.7,30.4                                                                                                 
"80000000","Other Services","All Workers","01","000036","New York State",2009,29.9,30.2,30.2,30.3,30.6,30.9,31.5,31.8,30.6,30.8,30.9,31,30.7                                                                                                 
"80000000","Other Services","All Workers","01","000036","New York State",2010,31.3,31,31.2,31.6,31.9,31.7,33.1,34,33.4,33.2,32.7,32.9,32.3                                                                                                   
"80000000","Other Services","All Workers","01","000036","New York State",2011,32.6,32.6,32.3,32.6,32.8,32.2,32.3,32.1,32,31.9,31.7,32,32.3                                                                                                   
"80000000","Other Services","All Workers","01","000036","New York State",2012,31.9,31.3,31.4,31.8,31.8,31.5,31.9,31.4,31.5,30.4,30.1,31.5,31.4                                                                                               
"80000000","Other Services","All Workers","01","000036","New York State",2013,31.1,31.4,31.5,31.6,31.8,32.2,31.8,32.2,32.6,31.3,31,31.6,31.7                                                                                                 
"80000000","Other Services","All Workers","01","000036","New York State",2014,30.9,31.9,32,31.7,31.6,32.2,31.9,32.1,32,31.9,32.2,31.3,31.8                                                                                                   
"80000000","Other Services","All Workers","01","000036","New York State",2015,31.2,31.7,31.4,31.2,31.5,30.8,31.4,32,31.2,31.1,31.3,30.9,31.3                                                                                                 
"80000000","Other Services","All Workers","01","000036","New York State",2016,30.9,30.8,30.8,30.8,31.3,31.1,31.4,31.5,31.1,31,30.8,30.9,31                                                                                                   
"80000000","Other Services","All Workers","01","000036","New York State",2017,31,30.3,30.1,31,30.5,30.9,31.4,31,30.8,31.3,30.8,31.2,30.9                                                                                                     
"80000000","Other Services","All Workers","01","000036","New York State",2018,30.9,30.8,30.8,31.1,30.7,30.7,31.7,31.5,31.6,31.1,30.9,31.5,31.1                                                                                               
"80000000","Other Services","All Workers","01","000036","New York State",2019,30.8,30.7,30.9,30.7,31,31.6,31.9,31.8,31.3,31,31.3,31.4,31.2                                                                                                   
"80000000","Other Services","All Workers","01","000036","New York State",2020,31.2,,,,,,,,,,,,                                                                                                                                               
