"SERIESCODE","INDUSTRY_TITLE","WORKER_TYPE","AREATYPE","AREA","AREANAME","YEAR","JAN","FEB","MAR","APR","MAY","JUN","JUL","AUG","SEP","OCT","NOV","DEC","ANNUAL"  
"20000000","Construction","All Workers","01","000036","New York State",2019,1468.66,1451.63,1471.04,1480.57,1483.31,1451.98,1449.7,1476.38,1495.15,1438.78,1430.95,1447.24,1462.1                                                            
"20000000","Construction","All Workers","01","000036","New York State",2020,1441.21,,,,,,,,,,,,                                                                                                                                              
"30000000","Manufacturing","All Workers","01","000036","New York State",2007,871.93,852.3,873.95,888.03,886.01,886.4,882.7,879.65,893.76,864.56,882.64,898.71,880.31                                                                         
"30000000","Manufacturing","All Workers","01","000036","New York State",2008,877.44,880.88,896.17,891.26,879.31,881.92,858.8,868.11,864.05,867.15,877.06,883.83,877.06                                                                       
"30000000","Manufacturing","All Workers","01","000036","New York State",2009,853.3,860.51,866.85,863.33,875.77,879.37,874.95,888.56,899.28,897.82,902.85,911.04,881.18                                                                       
"30000000","Manufacturing","All Workers","01","000036","New York State",2010,899.71,906.02,911.8,916.1,923.55,913.24,914.93,918.81,908.7,926.28,929.2,928.58,916.89                                                                          
"30000000","Manufacturing","All Workers","01","000036","New York State",2011,920.01,927.48,938.11,952.41,971.96,968.33,990,991.42,998.98,1010.52,1031.81,1041.76,978.61                                                                      
"30000000","Manufacturing","All Workers","01","000036","New York State",2012,1016.34,1016.69,1019.84,1020.46,1013.55,1026.25,1027.16,1012.78,1022.8,1015.92,1009.17,1021.08,1018.91                                                          
"30000000","Manufacturing","All Workers","01","000036","New York State",2013,1004.14,992.12,1001.04,995.11,980.66,994.5,984.92,995.47,1002.12,1002.73,993.72,1015.74,998.22                                                                  
"30000000","Manufacturing","All Workers","01","000036","New York State",2014,1009.95,1008.54,1007.65,1013.97,1025.2,1034.98,1036.39,1040,1040.38,1038.93,1042.56,1071.43,1032.21                                                             
"30000000","Manufacturing","All Workers","01","000036","New York State",2015,1047.81,1037.12,1045.38,1027.83,1022.67,1009.17,996.26,987.45,985.3,997.04,1000.76,1011.4,1013.97                                                               
"30000000","Manufacturing","All Workers","01","000036","New York State",2016,1004.7,996.62,1002.13,1007.22,1028.87,1012.37,1004.12,1003.62,994.67,1005.48,1000.74,1002.2,1005.65                                                             
"30000000","Manufacturing","All Workers","01","000036","New York State",2017,1001.28,985.84,990.33,1001.47,1004.27,1011.52,1009.21,1007.55,1033.02,1039.88,1040.55,1051.74,1014.33                                                           
"30000000","Manufacturing","All Workers","01","000036","New York State",2018,1053.03,1057.64,1059.64,1079.95,1068.98,1090.58,1088.58,1083.85,1088.73,1084.85,1097.15,1126.94,1083.07                                                         
"30000000","Manufacturing","All Workers","01","000036","New York State",2019,1090.6,1094.4,1106.49,1120.17,1117.08,1130.77,1122.27,1128.81,1142.06,1119.3,1135.86,1158,1122.65                                                               
"30000000","Manufacturing","All Workers","01","000036","New York State",2020,1133.41,,,,,,,,,,,,                                                                                                                                             
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2007,738.36,744.86,748.65,752.44,740.96,754.02,745.5,744.66,753.3,744.45,741.97,749.42,746.9                                                  
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2008,739.85,741.06,753.68,738.48,743.04,745.76,738.48,739.06,734.51,721.05,727.69,720.71,737.11                                               
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2009,720.44,726.91,725.56,723.41,720.71,723.32,723.86,738.38,733.15,730.55,735.74,739.17,728.17                                               
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2010,729.27,733.26,736.16,745.1,753.07,736.58,742.93,737.41,736.76,738.22,738.99,745.28,738.91                                                
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2011,747.66,743.94,749.36,753.23,759.69,753.49,752.38,752.1,771.94,769.04,755.93,763.96,757.15                                                
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2012,765.71,753.93,757.74,774,755.51,753.84,764.48,743.4,768.77,745.79,751.33,777.31,760.47                                                   
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2013,762.66,761.46,768.47,773.31,769.65,779.8,780.22,780.91,795.45,776,780.44,790.05,775.91                                                   
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2014,777.12,788.22,800.62,803.7,795.83,802.9,799.71,795.92,794.42,782.84,777.29,775.04,791.3                                                  
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2015,776.22,792.76,793.1,795.94,781.57,775.97,779.87,789.14,794.76,793.51,809.37,812.26,791.73                                                
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2016,796.2,800.87,793.74,797.54,797.33,784.91,801.74,832.32,805.78,808.52,800.38,803.99,802.73                                                
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2017,811.52,802.76,799.47,820.3,812.4,811.52,826.9,815.06,828.35,826.78,823.97,827.84,816.96                                                  
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2018,824.92,826.89,842.3,854.48,850.25,842.53,855.64,852.7,866.88,853.98,854.24,872.83,850.82                                                 
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2019,866.83,856.05,851.75,849.88,840.78,863.95,865.57,885.27,898.39,876.53,873.83,887.7,869.17                                                
"40000000","Trade, Transportation, and Utilities","All Workers","01","000036","New York State",2020,883.84,,,,,,,,,,,,                                                                                                                       
"50000000","Information","All Workers","01","000036","New York State",2007,1092.48,1086.9,1058.83,1067,1051.7,1083.02,1099.51,1083.98,1113.02,1097.13,1105.36,1130.73,1088                                                                   
"50000000","Information","All Workers","01","000036","New York State",2008,1114.12,1113.95,1144.02,1148.87,1135.53,1152.3,1151.14,1159.45,1173.98,1169.13,1196.3,1198.7,1154.2                                                               
"50000000","Information","All Workers","01","000036","New York State",2009,1175.12,1219.74,1185.71,1154.97,1178.36,1202.43,1210.38,1227.69,1208.87,1210.04,1247.93,1177.85,1199.52                                                           
"50000000","Information","All Workers","01","000036","New York State",2010,1191.26,1205.79,1206.44,1216.78,1263.02,1239.09,1251.75,1298.58,1321.76,1312.28,1322.94,1316.82,1262.28                                                           
"50000000","Information","All Workers","01","000036","New York State",2011,1399.05,1344.01,1334.83,1353.21,1384.47,1362.85,1364.24,1354.12,1372.7,1411.65,1405.29,1400.35,1376.11                                                            
"50000000","Information","All Workers","01","000036","New York State",2012,1470.84,1442.07,1422.4,1463.89,1438.98,1415.54,1449.63,1410.15,1463.67,1435.94,1448.4,1515.7,1447.42                                                              
"50000000","Information","All Workers","01","000036","New York State",2013,1485.07,1479.82,1483.6,1499.17,1498.49,1565.53,1487.09,1465.1,1482.25,1452.54,1468.56,1491.7,1488.94                                                              
"50000000","Information","All Workers","01","000036","New York State",2014,1461.18,1467.85,1484.54,1439.36,1433.74,1530.37,1506.88,1503.17,1519.1,1509.2,1567.65,1477.99,1490.9                                                              
"50000000","Information","All Workers","01","000036","New York State",2015,1471.05,1509.08,1501.5,1489.18,1473.61,1465.31,1502.28,1585.22,1514.1,1505.9,1554.83,1465.8,1503.68                                                               
"50000000","Information","All Workers","01","000036","New York State",2016,1504.8,1490.22,1467.55,1449.07,1493.9,1413.5,1422.06,1456.71,1444.37,1527.86,1506.62,1505.44,1475.25                                                              
"50000000","Information","All Workers","01","000036","New York State",2017,1537.97,1519.04,1481.89,1557.39,1540,1531.06,1574.73,1541.18,1550.02,1600.51,1565.39,1635.42,1554.9                                                               
"50000000","Information","All Workers","01","000036","New York State",2018,1609.7,1661.84,1663.09,1704.53,1638.56,1586.11,1679.4,1661.44,1684.02,1624.25,1629.13,1693.08,1654.3                                                              
"50000000","Information","All Workers","01","000036","New York State",2019,1638.53,1697.19,1568.62,1627.39,1674.59,1645.41,1582.7,1671.15,1686.73,1624.84,1686.4,1780.53,1656.48                                                             
"50000000","Information","All Workers","01","000036","New York State",2020,1697.64,,,,,,,,,,,,                                                                                                                                               
"55000000","Financial Activities","All Workers","01","000036","New York State",2007,1292.2,1287.56,1283.65,1331.89,1276.41,1287.72,1322.46,1302.77,1319.38,1279.21,1281.26,1311.1,1296.1                                                     
"55000000","Financial Activities","All Workers","01","000036","New York State",2008,1288.37,1311.8,1323.86,1296.83,1291.08,1301.63,1273.05,1289.08,1274.02,1270.7,1295.8,1247.79,1288.18                                                     
"55000000","Financial Activities","All Workers","01","000036","New York State",2009,1252.57,1294.24,1287.23,1262.54,1256.89,1264.9,1261.6,1301.26,1277.33,1283.38,1322.87,1291.84,1279.17                                                    
"55000000","Financial Activities","All Workers","01","000036","New York State",2010,1285.39,1312.39,1314.75,1319.65,1333.99,1293.89,1277.7,1303.5,1252.3,1285.89,1286.53,1286.86,1295.19                                                     
"55000000","Financial Activities","All Workers","01","000036","New York State",2011,1326.82,1274.78,1271.85,1277.11,1306.99,1287.86,1283.94,1283.66,1306.6,1357.2,1308.48,1289.08,1297.91                                                    
"55000000","Financial Activities","All Workers","01","000036","New York State",2012,1377.29,1327.29,1321.32,1390.51,1323.5,1336.25,1374.45,1334.06,1405.87,1368.11,1374.55,1437.93,1364.93                                                   
"55000000","Financial Activities","All Workers","01","000036","New York State",2013,1393.57,1405.98,1410.2,1438.51,1436.55,1521.9,1443.3,1470.27,1516.54,1461.76,1484.07,1532.88,1458.91                                                     
"55000000","Financial Activities","All Workers","01","000036","New York State",2014,1493.71,1554.28,1567.5,1521.39,1525.51,1619.73,1522.18,1499.61,1511.67,1540.08,1664.57,1566.94,1548.26                                                   
"55000000","Financial Activities","All Workers","01","000036","New York State",2015,1589.9,1668.36,1657.37,1605.43,1608.38,1593.99,1579.4,1670.61,1598.25,1614.92,1658.05,1585.76,1618.13                                                    
"55000000","Financial Activities","All Workers","01","000036","New York State",2016,1566.23,1620.97,1589.02,1539.36,1619.42,1519.34,1541.4,1605.26,1545.49,1655.4,1596.38,1596.13,1581.77                                                    
"55000000","Financial Activities","All Workers","01","000036","New York State",2017,1652.8,1628.77,1603.08,1697.22,1609.27,1606.88,1687.98,1612.65,1619.63,1733.91,1634.3,1654.2,1645.38                                                     
"55000000","Financial Activities","All Workers","01","000036","New York State",2018,1660.6,1644.93,1626.01,1694.55,1642.23,1638.38,1703.98,1626.53,1707.77,1645.6,1660.61,1723.3,1666.43                                                     
"55000000","Financial Activities","All Workers","01","000036","New York State",2019,1655.77,1678.89,1636.8,1640.58,1628.99,1733.51,1649.09,1673.21,1768.41,1686.83,1716.25,1775.74,1685.96                                                   
"55000000","Financial Activities","All Workers","01","000036","New York State",2020,1705.44,,,,,,,,,,,,                                                                                                                                      
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2007,1055.92,1094.07,1065.15,1111.86,1078.41,1078.88,1104.76,1074.62,1112.06,1100.4,1100.74,1136.24,1093.31                                     
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2008,1115.48,1137.24,1165.65,1137.01,1139.17,1162.08,1142.66,1157.77,1159.54,1158.3,1187.84,1163.57,1150.85                                     
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2009,1165.5,1208.8,1185.9,1144.22,1134.13,1151,1146.65,1172.29,1146.31,1164.38,1194.69,1177.78,1164.76                                          
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2010,1203.7,1186.39,1186.05,1196.77,1220.49,1172.17,1183.55,1220.95,1184.51,1204.28,1205.33,1213.7,1198.75                                      
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2011,1239.38,1204.35,1194.34,1195.86,1223.42,1180.9,1182.65,1170.2,1182.16,1222.98,1184.4,1195.51,1198.67                                       
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2012,1256.7,1212.08,1201.96,1241.02,1189.81,1192.93,1231.16,1190.32,1253.62,1187.65,1200.85,1262,1217.5                                         
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2013,1213.98,1216.61,1200.6,1199.58,1191.6,1241.9,1199.45,1184.05,1225.43,1177.28,1176.59,1212.29,1203.65                                       
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2014,1181.24,1225.31,1226.39,1189.89,1185.05,1242.5,1196.3,1202.43,1207.85,1214.17,1265.92,1223.92,1213.1                                       
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2015,1245.38,1293.98,1281.13,1234.76,1236.71,1228.79,1214.66,1266.92,1217.07,1234.7,1292.28,1243.4,1248.72                                      
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2016,1263.59,1261.67,1244.22,1245.73,1260.56,1230.26,1257.74,1265.22,1267.2,1310.9,1259.54,1265.13,1260                                         
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2017,1349.8,1297,1290,1339.64,1271.55,1272.1,1321.99,1264.63,1279.05,1341.9,1295.17,1299.6,1300.21                                              
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2018,1275.32,1297.91,1294.13,1357.99,1301.7,1308.24,1377.73,1323.81,1395.52,1356.08,1360.52,1415.88,1338.73                                     
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2019,1338.59,1361.86,1360.13,1365.79,1362.24,1434.59,1401.65,1404.73,1468.86,1402.43,1408.91,1481.22,1401.05                                    
"60000000","Professional and Business Services","All Workers","01","000036","New York State",2020,1449.96,,,,,,,,,,,,                                                                                                                        
"65000000","Education and Health Services","All Workers","01","000036","New York State",2007,743.68,740.28,747.52,742.62,728.61,732.5,729.19,731.73,730.46,718.27,724.45,723.61,732.68                                                       
"65000000","Education and Health Services","All Workers","01","000036","New York State",2008,723.44,716.62,730.6,728.41,731.79,731.47,734.8,735,734.8,728.6,739.54,735.93,730.79                                                             
"65000000","Education and Health Services","All Workers","01","000036","New York State",2009,738.47,738.14,728.74,728.2,729.86,728.97,733.39,727.87,735.81,727.09,733.01,728.56,731.84                                                       
"65000000","Education and Health Services","All Workers","01","000036","New York State",2010,732.1,728.98,724.46,729.3,731.25,733.2,746.53,745.19,747.49,746.54,759.99,762.29,740.98                                                         
"65000000","Education and Health Services","All Workers","01","000036","New York State",2011,767.59,758.01,760.3,764.27,769.56,769.16,788.77,778.02,782.18,792.78,784.68,785.66,774.41                                                       
"65000000","Education and Health Services","All Workers","01","000036","New York State",2012,800.17,787.8,782.14,788.77,779.24,787.32,800.48,794.12,805.35,796.52,803.07,823.23,796.07                                                       
"65000000","Education and Health Services","All Workers","01","000036","New York State",2013,813.24,810.08,807.58,804.43,801.86,810.23,816.08,812.59,822.31,811.38,812.99,816.16,811.05                                                      
"65000000","Education and Health Services","All Workers","01","000036","New York State",2014,800.72,805,795.87,789.66,784,787.8,785.28,789.34,793.83,789.84,797.04,786.16,792.23                                                             
"65000000","Education and Health Services","All Workers","01","000036","New York State",2015,795.64,795.64,789.59,796.27,791.12,791.68,803.07,801.69,798.65,786.34,799.68,795.91,796.48                                                      
"65000000","Education and Health Services","All Workers","01","000036","New York State",2016,811.17,806.11,796.3,796.62,797.54,797.86,810.56,806.99,815.3,812.13,806.72,808.28,806.4                                                         
"65000000","Education and Health Services","All Workers","01","000036","New York State",2017,823,819.51,817.23,818.85,815.05,816.32,825.6,823.36,826.16,821.43,821.71,826.8,820.79                                                           
"65000000","Education and Health Services","All Workers","01","000036","New York State",2018,837.4,833.04,828.33,831.47,821.63,824.13,840.89,833.61,836.96,829.61,840.41,851.45,833.98                                                       
"65000000","Education and Health Services","All Workers","01","000036","New York State",2019,862.56,862.79,856.91,852.61,846.14,853.77,853.45,856.68,865.38,855.74,863.81,865.07,857.53                                                      
"65000000","Education and Health Services","All Workers","01","000036","New York State",2020,852.38,,,,,,,,,,,,                                                                                                                              
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2007,459.22,452.1,459.53,463.01,461.72,472.63,494.76,477.86,485.04,491.85,494.73,493.92,475.72                                                             
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2008,483.44,492.24,496.53,497.23,494.44,497.64,486.14,505.98,504.99,494.11,498.45,505.63,496.88                                                            
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2009,471.56,480.6,472.74,466.13,476.58,495,492.14,497.07,503.04,489.78,499.06,508.2,487.61                                                                 
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2010,494.59,487.24,487.06,486.13,487.76,472.08,472.61,473.55,473.16,486.97,493.08,496.52,483.28                                                            
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2011,464.56,468.93,466.83,469.83,476.03,448.44,451.53,454.46,465.61,480.87,476.58,485.38,466.75                                                            
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2012,459.62,457.74,458.46,462.79,461.48,449.02,454.94,450.8,460.37,466.47,464.98,476.99,459.8                                                              
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2013,456.49,455.42,460.7,459.07,464.43,461.21,465.58,473.04,476.21,488.17,491.12,501.37,471.41                                                             
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2014,479.79,491.28,492.66,497.74,503.09,481.92,475.42,474.81,484,503.72,511.98,519.85,492.16                                                               
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2015,503.03,510.01,505.4,516.19,510.22,491.85,495.08,502.28,502.71,514.21,525.65,524.52,508.83                                                             
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2016,510.54,521.59,525.98,540.36,544.78,533.92,534.68,548.52,555.47,559.48,557.23,552.73,540.59                                                            
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2017,543.13,535.84,540.05,556.38,553,537.98,542.54,540.45,547.39,561.74,557.72,568.96,548.52                                                               
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2018,552.84,574.63,565.26,569.1,570.43,562.28,562.04,561.74,566.44,577.92,581.26,607.52,569.9                                                              
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2019,581.04,586.99,585.07,592.14,594.85,583.62,576.14,578.24,588.06,586.17,579.95,588.39,584.53                                                            
"70000000","Leisure and Hospitality","All Workers","01","000036","New York State",2020,570.37,,,,,,,,,,,,                                                                                                                                    
"80000000","Other Services","All Workers","01","000036","New York State",2007,677.35,667.82,663.35,688.42,671.81,666.77,670.84,671.84,679.06,660.96,661.09,673.44,671.7                                                                      
"80000000","Other Services","All Workers","01","000036","New York State",2008,663.33,665.82,671.41,665.27,665.24,662.2,660.66,661.26,658.66,648.83,653.7,644.49,659.38                                                                       
"80000000","Other Services","All Workers","01","000036","New York State",2009,647.63,647.49,645.98,638.72,648.72,651.06,635.99,663.35,665.55,665.28,674.86,673.94,654.22                                                                     
"80000000","Other Services","All Workers","01","000036","New York State",2010,674.52,679.21,682.66,688.25,691.91,689.48,666.3,690.2,701.4,696.87,700.43,709.65,688.31                                                                        
"80000000","Other Services","All Workers","01","000036","New York State",2011,704.49,703.18,700.26,710.68,721.93,699.71,691.54,685.34,700.48,697.65,705.01,723.2,704.46                                                                      
"80000000","Other Services","All Workers","01","000036","New York State",2012,717.11,700.49,708.38,732.35,715.5,707.81,719.35,713.72,731.75,703.46,704.94,753.8,718.12                                                                       
"80000000","Other Services","All Workers","01","000036","New York State",2013,734.89,751.4,747.18,751.45,749.53,783.1,756.84,762.82,796.42,748.07,739.35,764.09,757.63                                                                       
"80000000","Other Services","All Workers","01","000036","New York State",2014,734.49,774.21,784.32,765.87,759.03,782.78,758.58,764.3,793.28,777.08,814.98,793.46,774.97                                                                      
"80000000","Other Services","All Workers","01","000036","New York State",2015,793.1,828.96,830.22,817.75,830.34,822.67,824.25,849.92,851.45,839.08,852.3,840.48,831.64                                                                       
"80000000","Other Services","All Workers","01","000036","New York State",2016,836.77,845.15,837.76,827.6,847.92,833.79,839.95,834.44,832.55,845.37,858.7,852.22,840.1                                                                        
"80000000","Other Services","All Workers","01","000036","New York State",2017,866.14,859.61,844,870.48,843.33,835.85,846.54,836.38,835.3,849.48,837.76,847.08,848.82                                                                         
"80000000","Other Services","All Workers","01","000036","New York State",2018,846.66,846.08,849.46,868,835.35,836.27,860.34,848.61,878.16,861.47,876.94,908.78,859.6                                                                         
"80000000","Other Services","All Workers","01","000036","New York State",2019,893.82,895.83,902.28,894.29,902.1,918.61,882.35,874.82,888.61,876.68,898.94,926.93,896.38                                                                      
"80000000","Other Services","All Workers","01","000036","New York State",2020,907.92,,,,,,,,,,,,                                                                                                                                             
